session_id,customer_id,started_at,duration_seconds,end_reason,device_type
sess_00000410,,2026-01-07 12:07:03,343,no_activity,tablet
sess_00000411,cust_002967,2026-01-07 16:53:53,13,no_activity,desktop
sess_00000412,cust_002994,2026-01-07 15:22:44,463,no_activity,desktop
sess_00000413,,2026-01-07 18:21:16,1177,no_activity,mobile
sess_00000414,,2026-01-07 18:26:33,1189,no_activity,tablet
sess_00000415,cust_002010,2026-01-07 17:42:15,105,no_activity,mobile
sess_00000416,,2026-01-07 15:29:47,87,no_activity,desktop
sess_00000417,cust_001486,2026-01-07 07:47:45,549,no_activity,mobile
sess_00000418,,2026-01-07 15:28:32,259,no_activity,mobile
sess_00000419,cust_001387,2026-01-07 04:16:55,1939,no_activity,desktop
sess_00000420,cust_001602,2026-01-07 20:34:19,297,timeout,desktop
sess_00000421,cust_002701,2026-01-07 15:57:39,28,no_activity,mobile
sess_00000422,,2026-01-07 05:56:37,37,no_activity,mobile
sess_00000423,,2026-01-07 09:07:26,669,no_activity,mobile
sess_00000424,,2026-01-07 10:37:56,697,no_activity,desktop
sess_00000425,cust_001422,2026-01-07 17:54:16,972,no_activity,mobile
sess_00000426,cust_001341,2026-01-07 07:08:17,95,no_activity,desktop
sess_00000427,,2026-01-07 19:26:47,1789,logout,mobile
sess_00000428,cust_000348,2026-01-07 13:10:13,512,no_activity,desktop
sess_00000429,cust_001781,2026-01-07 16:28:11,234,timeout,desktop
sess_00000430,,2026-01-07 12:50:16,450,no_activity,mobile
sess_00000431,,2026-01-07 20:03:10,1013,no_activity,mobile
sess_00000432,cust_002856,2026-01-07 14:19:01,234,no_activity,desktop
sess_00000433,cust_000437,2026-01-07 12:26:11,2191,no_activity,mobile
sess_00000434,cust_002883,2026-01-07 11:59:59,214,no_activity,mobile
sess_00000435,,2026-01-07 16:16:23,379,no_activity,desktop
sess_00000436,,2026-01-07 06:08:10,25,no_activity,mobile
sess_00000437,,2026-01-07 14:29:00,5,no_activity,desktop
sess_00000438,,2026-01-07 17:57:56,275,timeout,mobile
sess_00000439,,2026-01-08 21:48:23,4,no_activity,desktop
sess_00000440,cust_002356,2026-01-08 20:12:18,21,no_activity,mobile
sess_00000441,,2026-01-08 16:19:17,1062,timeout,mobile
sess_00000442,cust_000504,2026-01-08 21:48:45,255,timeout,mobile
sess_00000443,,2026-01-08 06:19:23,384,no_activity,desktop
sess_00000444,,2026-01-08 12:55:51,1056,no_activity,desktop
sess_00000445,cust_000890,2026-01-08 22:08:14,349,no_activity,mobile
sess_00000446,,2026-01-08 10:51:54,307,no_activity,mobile
sess_00000447,,2026-01-08 09:04:04,5,no_activity,mobile
sess_00000448,,2026-01-08 13:54:00,658,no_activity,mobile
sess_00000449,,2026-01-08 08:40:45,399,no_activity,desktop
sess_00000450,,2026-01-08 07:39:55,22,no_activity,desktop
sess_00000451,,2026-01-08 06:21:11,61,timeout,desktop
sess_00000452,,2026-01-08 13:22:05,18,no_activity,desktop
sess_00000453,,2026-01-08 14:40:11,25,no_activity,desktop
sess_00000454,cust_002166,2026-01-08 19:57:11,112,no_activity,desktop
sess_00000455,cust_001938,2026-01-08 20:01:31,172,no_activity,mobile
sess_00000456,cust_000967,2026-01-08 11:13:36,491,no_activity,mobile
sess_00000457,,2026-01-08 09:41:49,617,no_activity,tablet
sess_00000458,cust_001907,2026-01-08 20:04:25,17,no_activity,desktop
sess_00000459,,2026-01-08 21:35:10,7,no_activity,desktop
sess_00000460,,2026-01-08 11:36:51,269,timeout,desktop
sess_00000461,cust_001076,2026-01-08 18:25:49,1017,logout,desktop
sess_00000462,cust_000264,2026-01-08 16:29:08,492,no_activity,desktop
sess_00000463,,2026-01-08 18:05:17,449,timeout,desktop
sess_00000464,,2026-01-08 18:13:46,249,timeout,desktop
sess_00000465,cust_000043,2026-01-08 12:36:49,7,no_activity,mobile
sess_00000466,,2026-01-08 19:28:40,1757,no_activity,mobile
sess_00000467,,2026-01-08 10:25:35,91,logout,mobile
sess_00000468,,2026-01-08 19:05:48,445,logout,desktop
sess_00000469,cust_002616,2026-01-08 19:13:56,232,no_activity,mobile
sess_00000470,,2026-01-08 12:23:02,120,no_activity,desktop
sess_00000471,,2026-01-08 22:26:10,30,no_activity,mobile
sess_00000472,cust_001250,2026-01-08 21:43:29,196,no_activity,desktop
sess_00000473,,2026-01-08 12:55:52,148,no_activity,desktop
sess_00000474,cust_000513,2026-01-08 11:47:13,220,no_activity,mobile
sess_00000475,,2026-01-08 09:58:39,1731,no_activity,desktop
sess_00000476,,2026-01-08 08:03:22,151,no_activity,desktop
sess_00000477,cust_002785,2026-01-08 15:09:41,90,no_activity,desktop
sess_00000478,cust_001675,2026-01-08 15:44:35,6,no_activity,desktop
sess_00000479,cust_002698,2026-01-08 07:59:01,386,no_activity,desktop
sess_00000480,cust_000663,2026-01-08 12:53:38,133,timeout,desktop
sess_00000481,cust_002600,2026-01-08 10:12:27,255,no_activity,desktop
sess_00000482,cust_002979,2026-01-08 13:18:01,93,no_activity,desktop
sess_00000483,,2026-01-08 19:48:44,154,logout,mobile
sess_00000484,cust_002441,2026-01-08 18:56:35,1100,no_activity,desktop
sess_00000485,,2026-01-08 12:22:33,609,no_activity,desktop
sess_00000486,,2026-01-08 18:36:12,783,timeout,mobile
sess_00000487,,2026-01-08 17:26:56,462,no_activity,desktop
sess_00000488,cust_001043,2026-01-08 18:56:46,198,logout,mobile
sess_00000489,cust_002699,2026-01-08 18:27:53,400,no_activity,mobile
sess_00000490,,2026-01-08 16:22:03,1158,no_activity,mobile
sess_00000491,,2026-01-08 23:38:58,919,no_activity,desktop
sess_00000492,cust_000430,2026-01-08 16:22:49,480,no_activity,mobile
sess_00000493,,2026-01-08 14:06:16,17,no_activity,mobile
sess_00000494,,2026-01-08 14:31:52,120,no_activity,mobile
sess_00000495,cust_002589,2026-01-08 19:08:37,21,no_activity,mobile
sess_00000496,cust_002553,2026-01-08 05:04:25,3735,no_activity,mobile
sess_00000497,,2026-01-08 21:19:30,511,timeout,mobile
sess_00000498,,2026-01-08 09:56:32,146,no_activity,desktop
sess_00000499,,2026-01-08 08:21:15,213,no_activity,mobile
sess_00000500,,2026-01-08 19:13:43,306,no_activity,desktop
sess_00000501,,2026-01-08 21:51:33,396,no_activity,desktop
sess_00000502,,2026-01-08 13:15:17,190,no_activity,desktop
sess_00000503,,2026-01-08 17:51:59,226,no_activity,desktop
sess_00000504,,2026-01-08 07:05:05,359,no_activity,tablet
sess_00000505,cust_000278,2026-01-09 08:37:55,912,no_activity,desktop
sess_00000506,,2026-01-09 12:44:34,28,no_activity,mobile
sess_00000507,cust_001103,2026-01-09 14:01:47,528,no_activity,mobile
sess_00000508,,2026-01-09 13:18:10,181,no_activity,desktop
sess_00000509,,2026-01-09 20:40:20,639,no_activity,mobile
sess_00000510,cust_000476,2026-01-09 00:49:44,372,no_activity,mobile
sess_00000511,,2026-01-09 15:28:01,244,no_activity,mobile
sess_00000512,,2026-01-09 11:14:37,45,no_activity,mobile
sess_00000513,,2026-01-09 17:32:46,107,no_activity,mobile
sess_00000514,cust_002836,2026-01-09 11:59:59,17,no_activity,desktop
sess_00000515,,2026-01-09 12:58:45,537,no_activity,desktop
sess_00000516,,2026-01-09 22:38:03,371,no_activity,mobile
sess_00000517,,2026-01-09 13:40:01,130,no_activity,desktop
sess_00000518,,2026-01-09 14:00:43,22,no_activity,mobile
sess_00000519,cust_001285,2026-01-09 15:26:40,722,no_activity,desktop
sess_00000520,,2026-01-09 16:09:11,105,no_activity,desktop
sess_00000521,cust_001250,2026-01-09 21:52:34,624,no_activity,desktop
sess_00000522,,2026-01-09 11:57:49,1392,no_activity,mobile
sess_00000523,,2026-01-09 10:34:37,71,no_activity,desktop
sess_00000524,,2026-01-09 14:46:19,1113,no_activity,desktop
sess_00000525,,2026-01-09 14:06:49,1010,no_activity,mobile
sess_00000526,cust_001830,2026-01-09 18:43:54,837,no_activity,desktop
sess_00000527,,2026-01-09 14:45:03,2914,logout,mobile
sess_00000528,,2026-01-09 09:11:42,715,no_activity,desktop
sess_00000529,cust_000207,2026-01-09 19:41:03,957,no_activity,mobile
sess_00000530,cust_001781,2026-01-09 20:03:25,120,no_activity,mobile
sess_00000531,,2026-01-09 12:48:23,241,timeout,mobile
sess_00000532,cust_002416,2026-01-09 20:20:29,199,no_activity,tablet
sess_00000533,,2026-01-09 09:34:46,133,no_activity,desktop
sess_00000534,cust_002149,2026-01-09 19:24:48,20,no_activity,desktop
sess_00000535,,2026-01-09 18:57:02,527,no_activity,mobile
sess_00000536,cust_001006,2026-01-09 12:10:16,772,no_activity,mobile
sess_00000537,cust_001316,2026-01-09 13:03:05,4000,no_activity,mobile
sess_00000538,,2026-01-09 12:25:29,252,no_activity,desktop
sess_00000539,cust_002906,2026-01-09 11:19:16,4303,no_activity,desktop
sess_00000540,cust_000075,2026-01-09 08:25:31,498,no_activity,mobile
sess_00000541,,2026-01-09 22:48:36,91,no_activity,mobile
sess_00000542,cust_002805,2026-01-09 10:07:57,731,no_activity,desktop
sess_00000543,,2026-01-09 19:39:40,748,logout,desktop
sess_00000544,,2026-01-09 12:13:06,79,no_activity,mobile
sess_00000545,,2026-01-09 19:01:50,482,timeout,desktop
sess_00000546,,2026-01-09 18:34:31,374,no_activity,mobile
sess_00000547,,2026-01-09 14:02:39,1005,timeout,mobile
sess_00000548,cust_000128,2026-01-09 13:55:36,2,no_activity,desktop
sess_00000549,cust_002341,2026-01-09 13:29:35,242,no_activity,mobile
sess_00000550,cust_001051,2026-01-09 15:30:02,237,no_activity,desktop
sess_00000551,cust_001370,2026-01-09 11:04:07,247,no_activity,mobile
sess_00000552,,2026-01-09 10:47:06,984,no_activity,desktop
sess_00000553,,2026-01-09 10:08:10,68,timeout,mobile
sess_00000554,,2026-01-09 12:07:43,1834,logout,mobile
sess_00000555,cust_000278,2026-01-09 09:04:55,9,no_activity,mobile
sess_00000556,,2026-01-09 12:55:14,313,no_activity,desktop
sess_00000557,,2026-01-09 13:07:41,720,no_activity,desktop
sess_00000558,,2026-01-09 13:46:21,150,no_activity,mobile
sess_00000559,cust_002847,2026-01-09 10:44:41,301,no_activity,desktop
sess_00000560,cust_000080,2026-01-09 22:50:10,645,no_activity,desktop
sess_00000561,,2026-01-09 18:38:00,377,timeout,desktop
sess_00000562,,2026-01-10 22:46:26,521,no_activity,desktop
sess_00000563,cust_000815,2026-01-10 20:11:20,17,no_activity,desktop
sess_00000564,,2026-01-10 17:10:30,224,no_activity,desktop
sess_00000565,,2026-01-10 22:49:18,1602,timeout,mobile
sess_00000566,,2026-01-10 11:51:28,834,timeout,desktop
sess_00000567,cust_001540,2026-01-10 20:35:24,2505,no_activity,desktop
sess_00000568,cust_002952,2026-01-10 14:38:34,172,timeout,mobile
sess_00000569,,2026-01-10 20:13:58,16,no_activity,mobile
sess_00000570,,2026-01-10 15:38:04,318,timeout,mobile
sess_00000571,cust_000699,2026-01-10 12:30:04,29,no_activity,mobile
sess_00000572,,2026-01-10 18:47:06,162,timeout,mobile
sess_00000573,cust_000407,2026-01-10 11:31:43,738,no_activity,mobile
sess_00000574,cust_000191,2026-01-10 12:44:08,9,no_activity,mobile
sess_00000575,cust_001716,2026-01-10 07:10:32,159,timeout,desktop
sess_00000576,,2026-01-10 19:29:32,224,no_activity,desktop
sess_00000577,,2026-01-10 16:56:30,173,timeout,mobile
sess_00000578,,2026-01-10 15:19:47,1612,no_activity,tablet
sess_00000579,cust_001023,2026-01-10 08:18:52,680,no_activity,mobile
sess_00000580,,2026-01-10 12:58:36,280,no_activity,mobile
sess_00000581,,2026-01-10 20:54:13,95,timeout,mobile
sess_00000582,,2026-01-10 22:39:30,28,no_activity,desktop
sess_00000583,,2026-01-10 18:42:45,186,no_activity,mobile
sess_00000584,,2026-01-10 17:56:48,376,timeout,mobile
sess_00000585,cust_002362,2026-01-10 12:20:40,22,no_activity,desktop
sess_00000586,cust_000045,2026-01-10 08:16:50,581,no_activity,tablet
sess_00000587,,2026-01-10 11:05:26,91,no_activity,mobile
sess_00000588,cust_002529,2026-01-10 03:44:37,1731,no_activity,tablet
sess_00000589,,2026-01-10 08:24:17,239,no_activity,desktop
sess_00000590,cust_001331,2026-01-10 05:45:11,2497,no_activity,mobile
sess_00000591,cust_001344,2026-01-10 11:19:04,250,no_activity,mobile
sess_00000592,,2026-01-10 05:08:08,198,no_activity,mobile
sess_00000593,cust_002208,2026-01-10 20:32:40,333,no_activity,desktop
sess_00000594,,2026-01-10 21:30:00,799,no_activity,desktop
sess_00000595,,2026-01-10 16:05:28,30,no_activity,mobile
sess_00000596,,2026-01-10 05:43:52,39,no_activity,desktop
sess_00000597,,2026-01-10 16:25:06,350,no_activity,desktop
sess_00000598,,2026-01-10 23:32:52,2046,no_activity,mobile
sess_00000599,cust_002250,2026-01-10 19:27:45,746,no_activity,tablet
sess_00000600,cust_002624,2026-01-10 20:35:28,211,timeout,desktop
sess_00000601,cust_000163,2026-01-10 14:20:18,199,no_activity,desktop
sess_00000602,,2026-01-10 16:21:47,1276,no_activity,mobile
sess_00000603,,2026-01-10 11:46:14,3175,no_activity,desktop
sess_00000604,cust_000346,2026-01-10 19:27:23,15,no_activity,mobile
sess_00000605,,2026-01-10 12:24:10,2366,no_activity,mobile
sess_00000606,,2026-01-10 08:51:37,2,no_activity,desktop
sess_00000607,,2026-01-10 10:06:27,1577,no_activity,mobile
sess_00000608,,2026-01-10 10:21:21,462,no_activity,desktop
sess_00000609,,2026-01-10 08:37:15,286,no_activity,desktop
sess_00000610,,2026-01-10 19:40:11,337,no_activity,mobile
sess_00000611,,2026-01-10 18:02:36,5,no_activity,mobile
sess_00000612,,2026-01-10 00:01:13,817,timeout,desktop
sess_00000613,,2026-01-10 18:52:25,167,no_activity,desktop
sess_00000614,,2026-01-11 17:49:26,42,no_activity,desktop
sess_00000615,,2026-01-11 07:05:09,29,no_activity,desktop
sess_00000616,cust_002427,2026-01-11 10:12:29,1564,logout,desktop
sess_00000617,cust_002483,2026-01-11 13:25:58,6,no_activity,mobile
sess_00000618,cust_001944,2026-01-11 09:33:01,22,no_activity,mobile
sess_00000619,cust_002291,2026-01-11 06:28:29,1106,no_activity,mobile
sess_00000620,,2026-01-11 11:07:31,868,timeout,desktop
sess_00000621,,2026-01-11 19:54:43,529,no_activity,desktop
sess_00000622,,2026-01-11 05:48:40,278,no_activity,mobile
sess_00000623,cust_002654,2026-01-11 17:33:43,569,timeout,desktop
sess_00000624,,2026-01-11 15:02:10,154,timeout,desktop
sess_00000625,,2026-01-11 12:58:22,62,timeout,desktop
sess_00000626,cust_000031,2026-01-11 17:45:37,28,no_activity,desktop
sess_00000627,,2026-01-11 15:23:17,391,logout,tablet
sess_00000628,cust_000154,2026-01-11 12:42:37,248,timeout,mobile
sess_00000629,,2026-01-11 10:34:42,514,timeout,desktop
sess_00000630,cust_000026,2026-01-11 11:08:04,30,no_activity,desktop
sess_00000631,cust_001422,2026-01-11 13:31:38,140,no_activity,mobile
sess_00000632,,2026-01-11 12:27:45,777,no_activity,mobile
sess_00000633,cust_001568,2026-01-11 19:18:51,3,no_activity,desktop
sess_00000634,,2026-01-11 16:09:39,2378,no_activity,desktop
sess_00000635,,2026-01-11 02:24:16,540,no_activity,tablet
sess_00000636,,2026-01-11 23:48:46,1231,no_activity,desktop
sess_00000637,,2026-01-11 14:23:40,10,no_activity,desktop
sess_00000638,cust_001893,2026-01-11 11:12:44,15,no_activity,mobile
sess_00000639,,2026-01-11 20:23:21,190,no_activity,mobile
sess_00000640,,2026-01-11 09:08:21,28,no_activity,desktop
sess_00000641,,2026-01-11 10:15:57,179,timeout,desktop
sess_00000642,,2026-01-11 07:38:20,276,no_activity,mobile
sess_00000643,cust_000178,2026-01-11 19:07:44,238,no_activity,mobile
sess_00000644,,2026-01-11 06:37:37,222,no_activity,mobile
sess_00000645,cust_001341,2026-01-11 06:33:59,1957,no_activity,desktop
sess_00000646,cust_002840,2026-01-11 11:10:22,364,no_activity,desktop
sess_00000647,cust_000861,2026-01-11 18:18:19,531,no_activity,desktop
sess_00000648,,2026-01-11 12:45:26,257,timeout,desktop
sess_00000649,,2026-01-11 13:03:39,296,timeout,mobile
sess_00000650,cust_000903,2026-01-11 13:44:18,200,timeout,desktop
sess_00000651,,2026-01-11 10:18:37,168,logout,desktop
sess_00000652,,2026-01-11 12:13:46,5396,logout,desktop
sess_00000653,,2026-01-11 20:45:27,458,no_activity,tablet
sess_00000654,,2026-01-11 11:51:40,473,no_activity,mobile
sess_00000655,,2026-01-11 10:01:40,391,no_activity,desktop
sess_00000656,,2026-01-11 11:49:43,791,no_activity,mobile
sess_00000657,cust_000407,2026-01-11 10:34:29,598,no_activity,mobile
sess_00000658,,2026-01-11 12:49:22,102,no_activity,desktop
sess_00000659,cust_000295,2026-01-11 15:25:50,81,no_activity,mobile
sess_00000660,cust_001663,2026-01-11 13:08:37,160,no_activity,desktop
sess_00000661,cust_002560,2026-01-11 20:11:03,70,no_activity,mobile
sess_00000662,,2026-01-11 14:39:00,64,timeout,mobile
sess_00000663,,2026-01-11 18:49:04,1084,no_activity,desktop
sess_00000664,cust_000742,2026-01-11 19:30:50,244,no_activity,desktop
sess_00000665,cust_002920,2026-01-11 06:12:55,914,no_activity,desktop
sess_00000666,,2026-01-11 19:56:05,673,no_activity,mobile
sess_00000667,,2026-01-11 13:49:52,3,no_activity,desktop
sess_00000668,,2026-01-11 20:29:55,3,no_activity,desktop
sess_00000669,cust_001210,2026-01-11 21:13:22,11,no_activity,desktop
sess_00000670,cust_002365,2026-01-11 09:35:06,136,timeout,mobile
sess_00000671,cust_000026,2026-01-11 10:52:06,1489,logout,desktop
sess_00000672,,2026-01-11 19:16:48,89,no_activity,mobile
sess_00000673,,2026-01-11 11:26:35,189,no_activity,desktop
sess_00000674,,2026-01-11 16:35:41,15,no_activity,mobile
sess_00000675,cust_000725,2026-01-11 19:28:48,729,no_activity,desktop
sess_00000676,,2026-01-11 13:30:24,97,no_activity,mobile
sess_00000677,,2026-01-11 08:11:28,1990,no_activity,desktop
sess_00000678,cust_000032,2026-01-11 21:45:51,293,no_activity,mobile
sess_00000679,,2026-01-11 22:12:00,695,timeout,desktop
sess_00000680,,2026-01-11 17:16:10,165,no_activity,tablet
sess_00000681,,2026-01-11 22:26:33,627,no_activity,desktop
sess_00000682,,2026-01-11 09:21:54,834,no_activity,desktop
sess_00000683,,2026-01-11 13:41:25,160,no_activity,desktop
sess_00000684,,2026-01-11 17:31:46,162,no_activity,desktop
sess_00000685,cust_000861,2026-01-11 21:03:12,1185,no_activity,desktop
sess_00000686,,2026-01-11 05:03:08,22,no_activity,desktop
sess_00000687,,2026-01-11 10:24:26,542,timeout,mobile
sess_00000688,,2026-01-11 20:39:04,359,no_activity,mobile
sess_00000689,,2026-01-11 17:57:19,252,no_activity,desktop
sess_00000690,,2026-01-11 09:54:20,858,no_activity,desktop
sess_00000691,,2026-01-11 17:06:25,321,no_activity,mobile
sess_00000692,,2026-01-11 16:06:21,103,no_activity,desktop
sess_00000693,,2026-01-11 18:43:16,1099,no_activity,desktop
sess_00000694,,2026-01-11 11:31:25,267,timeout,tablet
sess_00000695,,2026-01-12 20:29:22,291,no_activity,desktop
sess_00000696,cust_002179,2026-01-12 19:13:14,543,no_activity,desktop
sess_00000697,cust_001492,2026-01-12 17:56:13,394,no_activity,mobile
sess_00000698,cust_000400,2026-01-12 13:10:17,448,no_activity,desktop
sess_00000699,cust_002754,2026-01-12 14:37:53,2377,no_activity,desktop
sess_00000700,cust_002672,2026-01-12 16:51:18,164,no_activity,mobile
sess_00000701,,2026-01-12 16:33:59,655,no_activity,desktop
sess_00000702,,2026-01-12 17:56:52,1277,no_activity,desktop
sess_00000703,,2026-01-12 08:29:04,1586,no_activity,mobile
sess_00000704,,2026-01-12 22:25:48,416,no_activity,desktop
sess_00000705,,2026-01-12 18:35:43,643,no_activity,mobile
sess_00000706,,2026-01-12 16:45:56,439,timeout,mobile
sess_00000707,cust_000688,2026-01-12 11:24:05,133,no_activity,mobile
sess_00000708,cust_001885,2026-01-12 15:21:54,1329,no_activity,desktop
sess_00000709,,2026-01-12 08:47:15,605,no_activity,desktop
sess_00000710,cust_000618,2026-01-12 05:41:55,160,timeout,desktop
sess_00000711,cust_002672,2026-01-12 12:42:41,369,no_activity,desktop
sess_00000712,,2026-01-12 14:00:35,363,timeout,mobile
sess_00000713,,2026-01-12 12:43:28,1334,no_activity,desktop
sess_00000714,cust_002052,2026-01-12 09:41:33,28,no_activity,desktop
sess_00000715,cust_002124,2026-01-12 15:58:31,507,no_activity,mobile
sess_00000716,,2026-01-12 11:11:05,10,no_activity,desktop
sess_00000717,cust_000571,2026-01-12 16:41:13,110,no_activity,desktop
sess_00000718,cust_001772,2026-01-12 17:50:13,428,no_activity,desktop
sess_00000719,,2026-01-12 16:17:31,1701,logout,desktop
sess_00000720,,2026-01-12 13:26:07,480,no_activity,desktop
sess_00000721,,2026-01-12 20:22:25,408,no_activity,mobile
sess_00000722,cust_000857,2026-01-12 15:21:14,220,no_activity,desktop
sess_00000723,cust_002220,2026-01-12 16:59:04,470,no_activity,mobile
