customer_id,signup_date,acquisition_channel,country
cust_002851,2026-01-25,paid_search,ES
cust_002852,2026-03-28,organic,US
cust_002853,2026-05-28,organic,ES
cust_002854,2026-03-11,organic,DE
cust_002855,2026-05-02,organic,US
cust_002856,2026-02-15,referral,ES
cust_002857,2026-01-08,organic,ES
cust_002858,2026-05-18,affiliate,BR
cust_002859,2026-06-09,affiliate,BR
cust_002860,2026-02-23,paid_search,PT
cust_002861,2026-04-18,organic,US
cust_002862,2026-05-11,affiliate,US
cust_002863,2026-01-13,paid_search,US
cust_002864,2026-01-25,organic,US
cust_002865,2026-02-14,social,US
cust_002866,2026-02-23,organic,US
cust_002867,2026-05-15,affiliate,US
cust_002868,2026-05-13,paid_search,PT
cust_002869,2026-03-24,affiliate,ES
cust_002870,2026-01-11,social,BR
cust_002871,2026-06-13,referral,BR
cust_002872,2026-05-13,paid_search,PT
cust_002873,2026-04-11,affiliate,DE
cust_002874,2026-02-13,organic,ES
cust_002875,2026-04-14,paid_search,BR
cust_002876,2026-02-07,organic,DE
cust_002877,2026-06-06,organic,US
cust_002878,2026-05-14,paid_search,BR
cust_002879,2026-02-18,organic,BR
cust_002880,2026-01-13,affiliate,BR
cust_002881,2026-04-04,paid_search,BR
cust_002882,2026-06-04,affiliate,BR
cust_002883,2026-02-18,organic,PT
cust_002884,2026-03-08,social,DE
cust_002885,2026-04-11,affiliate,ES
cust_002886,2026-05-31,paid_search,PT
cust_002887,2026-01-19,affiliate,US
cust_002888,2026-01-17,referral,ES
cust_002889,2026-03-15,organic,DE
cust_002890,2026-01-13,affiliate,BR
cust_002891,2026-06-05,paid_search,BR
cust_002892,2026-05-02,paid_search,BR
cust_002893,2026-01-11,paid_search,BR
cust_002894,2026-03-16,paid_search,US
cust_002895,2026-03-21,organic,US
cust_002896,2026-05-09,affiliate,PT
cust_002897,2026-04-01,affiliate,DE
cust_002898,2026-05-01,organic,US
cust_002899,2026-05-12,affiliate,PT
cust_002900,2026-03-05,paid_search,BR
cust_002901,2026-01-03,paid_search,BR
cust_002902,2026-06-03,social,ES
cust_002903,2026-01-25,affiliate,BR
cust_002904,2026-03-23,paid_search,US
cust_002905,2026-02-06,organic,DE
cust_002906,2026-01-12,organic,US
cust_002907,2026-04-10,referral,DE
cust_002908,2026-03-02,paid_search,PT
cust_002909,2026-01-29,organic,BR
cust_002910,2026-03-08,organic,ES
cust_002911,2026-04-11,paid_search,US
cust_002912,2026-01-12,organic,DE
cust_002913,2026-04-19,social,PT
cust_002914,2026-02-07,referral,US
cust_002915,2026-02-09,affiliate,BR
cust_002916,2026-05-10,paid_search,US
cust_002917,2026-04-01,paid_search,BR
cust_002918,2026-04-23,paid_search,BR
cust_002919,2026-02-28,paid_search,BR
cust_002920,2026-03-30,social,ES
cust_002921,2026-04-07,organic,BR
cust_002922,2026-02-13,affiliate,PT
cust_002923,2026-02-11,organic,US
cust_002924,2026-06-08,organic,US
cust_002925,2026-02-09,paid_search,DE
cust_002926,2026-01-02,paid_search,BR
cust_002927,2026-01-06,paid_search,BR
cust_002928,2026-03-27,organic,US
cust_002929,2026-05-29,paid_search,ES
cust_002930,2026-02-08,organic,BR
cust_002931,2026-06-21,organic,BR
cust_002932,2026-06-14,paid_search,BR
cust_002933,2026-01-05,organic,BR
cust_002934,2026-01-20,organic,US
cust_002935,2026-03-15,affiliate,DE
cust_002936,2026-03-07,referral,BR
cust_002937,2026-02-16,paid_search,BR
cust_002938,2026-02-03,referral,ES
cust_002939,2026-05-02,social,DE
cust_002940,2026-01-13,organic,DE
cust_002941,2026-01-26,affiliate,BR
cust_002942,2026-03-15,affiliate,BR
cust_002943,2026-03-25,referral,BR
cust_002944,2026-01-09,affiliate,US
cust_002945,2026-06-15,paid_search,DE
cust_002946,2026-03-05,organic,US
cust_002947,2026-02-24,social,DE
cust_002948,2026-04-24,social,BR
cust_002949,2026-01-16,affiliate,DE
cust_002950,2026-04-30,organic,PT
cust_002951,2026-05-26,social,DE
cust_002952,2026-03-14,paid_search,PT
cust_002953,2026-03-04,affiliate,PT
cust_002954,2026-04-04,affiliate,PT
cust_002955,2026-02-22,paid_search,US
cust_002956,2026-06-03,paid_search,BR
cust_002957,2026-02-12,social,PT
cust_002958,2026-02-15,paid_search,BR
cust_002959,2026-06-22,paid_search,BR
cust_002960,2026-06-13,paid_search,US
cust_002961,2026-01-27,affiliate,BR
cust_002962,2026-04-11,paid_search,US
cust_002963,2026-04-01,paid_search,BR
cust_002964,2026-03-29,paid_search,PT
cust_002965,2026-06-06,paid_search,BR
cust_002966,2026-01-05,organic,BR
cust_002967,2026-05-06,organic,ES
cust_002968,2026-02-27,social,PT
cust_002969,2026-05-05,organic,BR
cust_002970,2026-02-14,organic,BR
cust_002971,2026-01-08,paid_search,BR
cust_002972,2026-05-12,organic,BR
cust_002973,2026-06-08,affiliate,DE
cust_002974,2026-02-07,affiliate,ES
cust_002975,2026-06-16,affiliate,US
cust_002976,2026-06-27,organic,DE
cust_002977,2026-02-24,social,DE
cust_002978,2026-03-20,referral,DE
cust_002979,2026-05-28,affiliate,PT
cust_002980,2026-04-10,referral,ES
cust_002981,2026-06-18,paid_search,BR
cust_002982,2026-05-26,organic,BR
cust_002983,2026-04-24,affiliate,DE
cust_002984,2026-05-21,social,BR
cust_002985,2026-01-17,organic,BR
cust_002986,2026-05-30,referral,PT
cust_002987,2026-03-27,paid_search,US
cust_002988,2026-03-14,organic,DE
cust_002989,2026-03-01,referral,BR
cust_002990,2026-06-07,affiliate,BR
cust_002991,2026-02-13,paid_search,US
cust_002992,2026-03-20,affiliate,US
cust_002993,2026-02-28,organic,BR
cust_002994,2026-06-02,organic,BR
cust_002995,2026-03-06,paid_search,DE
cust_002996,2026-06-27,affiliate,DE
cust_002997,2026-03-16,organic,BR
cust_002998,2026-04-14,paid_search,PT
cust_002999,2026-03-05,paid_search,PT
cust_003000,2026-06-23,organic,BR
